PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status,
3036, 474250807, -88.13472747802734, 81.55973052978516, -51.983154296875, -2.7264668941497803, 1.8140640258789062, 8.30376148223877, -28.001564025878906, -188.14730834960938, 99.6435775756836, 0.8671875, 0.838134765625, -0.061767578125, 0, 
3037, 474259140, -75.32865905761719, 82.20316314697266, -38.901329040527344, -3.895609140396118, 1.5884935855865479, 9.40912914276123, -16.85023307800293, -209.72796630859375, 107.24253845214844, 0.877197265625, 0.827880859375, -0.07666015625, 0, 
3038, 474267473, -59.86114501953125, 82.29722595214844, -23.1573543548584, -4.753123760223389, 1.3931623697280884, 10.18112564086914, -16.263734817504883, -233.55397033691406, 107.12589263916016, 0.879150390625, 0.81298828125, -0.09521484375, 0, 
3039, 474275806, -44.35074234008789, 81.6552505493164, -7.304993152618408, -5.559252738952637, 0.8381894826889038, 10.484077453613281, -21.967260360717773, -257.5026550292969, 101.79296112060547, 0.88232421875, 0.80224609375, -0.11767578125, 0, 
3040, 474284139, -31.683744430541992, 80.29939270019531, 5.743171691894531, -6.4464898109436035, -0.18826982378959656, 10.59277629852295, -26.756488800048828, -281.2817687988281, 93.48213195800781, 0.887451171875, 0.79150390625, -0.13720703125, 0, 
3041, 474292472, -22.43342399597168, 78.3614730834961, 15.366300582885742, -7.445374965667725, -1.5266830921173096, 10.62469482421875, -24.296903610229492, -305.1557922363281, 84.11628723144531, 0.884521484375, 0.780517578125, -0.161376953125, 0, 
3042, 474300805, -16.040067672729492, 75.98860168457031, 22.032094955444336, -8.221761703491211, -2.7812893390655518, 10.428498268127441, -13.066523551940918, -329.87005615234375, 73.891845703125, 0.87841796875, 0.7724609375, -0.183837890625, 0, 
3043, 474309138, -11.604416847229004, 73.2663345336914, 26.604795455932617, -8.400239944458008, -3.5304911136627197, 9.701762199401855, 3.6698222160339355, -353.22808837890625, 62.53004837036133, 0.875732421875, 0.761962890625, -0.207275390625, 0, 
3044, 474317471, -8.54133415222168, 70.32685089111328, 29.64651107788086, -7.880242347717285, -3.761169195175171, 8.521416664123535, 20.58612632751465, -370.1224060058594, 50.578285217285156, 0.8671875, 0.75341796875, -0.235595703125, 0, 
3045, 474325804, -6.3818135261535645, 67.25624084472656, 31.65892791748047, -7.323609828948975, -3.6690471172332764, 7.286265850067139, 34.42279052734375, -378.104248046875, 38.049591064453125, 0.859130859375, 0.742919921875, -0.263671875, 0, 
3046, 474334137, -4.858579635620117, 64.16744232177734, 32.92212677001953, -7.093494415283203, -3.3539862632751465, 6.409920692443848, 44.43882751464844, -377.96173095703125, 25.739267349243164, 0.8515625, 0.740234375, -0.291015625, 0, 
3047, 474342470, -3.7317798137664795, 61.08951950073242, 33.70848083496094, -7.128592491149902, -2.9451792240142822, 6.161426067352295, 51.72433853149414, -372.9659118652344, 14.88512897491455, 0.836181640625, 0.732421875, -0.322265625, 0, 
3048, 474350803, -2.856637477874756, 58.07734680175781, 34.17256164550781, -7.392767429351807, -2.4945271015167236, 6.4301581382751465, 56.84001541137695, -365.48455810546875, 7.361355781555176, 0.82568359375, 0.729248046875, -0.345703125, 0, 
3049, 474359136, -2.0985355377197266, 55.11292266845703, 34.46918869018555, -7.805006504058838, -2.0468075275421143, 7.077683448791504, 61.450523376464844, -357.6497802734375, 3.4975814819335938, 0.811767578125, 0.724853515625, -0.375244140625, 0, 
3050, 474367469, -1.3986600637435913, 52.21453094482422, 34.657623291015625, -8.6218843460083, -1.5860422849655151, 8.100227355957031, 65.6313705444336, -351.0547790527344, 2.760077476501465, 0.80322265625, 0.71728515625, -0.404541015625, 0, 
3051, 474375802, -0.7148271799087524, 49.3359375, 34.795658111572266, -9.388178825378418, -0.980236291885376, 8.872832298278809, 69.31936645507812, -346.9738464355469, 3.4084904193878174, 0.789306640625, 0.708251953125, -0.433837890625, 0, 
3052, 474384135, -0.03678658977150917, 46.5078239440918, 34.89137268066406, -9.781649589538574, -0.41856715083122253, 9.183515548706055, 72.7029800415039, -342.4184875488281, 5.448902606964111, 0.77783203125, 0.702392578125, -0.46533203125, 0, 
3053, 474392468, 0.685977578163147, 43.7176628112793, 35.007232666015625, -10.257073402404785, 0.30123940110206604, 9.575148582458496, 76.87818908691406, -336.1744384765625, 11.016927719116211, 0.760009765625, 0.694091796875, -0.4951171875, 0, 
3054, 474400801, 1.486254334449768, 40.99380111694336, 35.17391586303711, -10.631582260131836, 0.59446781873703, 9.976553916931152, 82.41928100585938, -329.5254821777344, 20.95549201965332, 0.74658203125, 0.6806640625, -0.5244140625, 0, 
