PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status,
4762, 1108220437, -176.45193481445312, 80.03604888916016, -134.35240173339844, -4.830606937408447, 0.8508572578430176, 8.640804290771484, -1.5632113218307495, 2.2063207626342773, -2.4197771549224854, 0.758056640625, 0.677734375, -0.53955078125, 0, 
4763, 1108228770, -176.3552703857422, 80.01319885253906, -134.24375915527344, -4.843454837799072, 0.805447518825531, 8.673989295959473, -1.3725899457931519, 2.3972229957580566, -2.6381120681762695, 0.757568359375, 0.677734375, -0.5380859375, 0, 
4764, 1108237103, -176.23446655273438, 79.96441650390625, -134.11618041992188, -4.770965576171875, 0.9715055227279663, 8.594112396240234, -0.7954244017601013, 2.649728298187256, -2.902118444442749, 0.756591796875, 0.6767578125, -0.537109375, 0, 
4765, 1108245436, -176.09396362304688, 79.93596649169922, -133.97128295898438, -4.754451751708984, 0.9840328693389893, 8.670479774475098, -0.38966935873031616, 3.0052285194396973, -3.462353229522705, 0.755615234375, 0.67724609375, -0.53759765625, 0, 
4766, 1108253769, -175.92628479003906, 79.8745346069336, -133.80160522460938, -4.683565616607666, 1.0380995273590088, 8.678125381469727, -0.1339624673128128, 4.088223934173584, -3.939700126647949, 0.756591796875, 0.67919921875, -0.53515625, 0, 
4767, 1108262102, -175.73895263671875, 79.82295227050781, -133.61383056640625, -4.64267110824585, 1.1464884281158447, 8.697287559509277, 0.17370295524597168, 5.676512241363525, -4.613379955291748, 0.757080078125, 0.6787109375, -0.53857421875, 0, 
4768, 1108270435, -175.51087951660156, 79.73383331298828, -133.38815307617188, -4.671901702880859, 1.1118786334991455, 8.71021842956543, 0.501411497592926, 7.268409729003906, -5.475478649139404, 0.759033203125, 0.67919921875, -0.5361328125, 0, 
4769, 1108278768, -175.25381469726562, 79.65308380126953, -133.13241577148438, -4.73436975479126, 0.9776986837387085, 8.70283031463623, 0.5170361995697021, 8.991889953613281, -6.455607891082764, 0.758544921875, 0.6796875, -0.53466796875, 0, 
4770, 1108287101, -174.97341918945312, 79.53254699707031, -132.85350036621094, -4.810174465179443, 0.8599221706390381, 8.73422908782959, 0.5157811045646667, 10.87082290649414, -7.1240105628967285, 0.759521484375, 0.67919921875, -0.5380859375, 0, 
4771, 1108295434, -174.6824951171875, 79.42013549804688, -132.56346130371094, -4.823455333709717, 0.8687404990196228, 8.749211311340332, 0.5547148585319519, 12.628525733947754, -7.749358654022217, 0.7578125, 0.68017578125, -0.529296875, 0, 
4772, 1108303767, -174.3793182373047, 79.26732635498047, -132.26210021972656, -4.868250370025635, 0.9071866869926453, 8.692377090454102, 0.6300206780433655, 14.59349536895752, -8.272733688354492, 0.76123046875, 0.678955078125, -0.52978515625, 0, 
4773, 1108312100, -174.05722045898438, 79.11821746826172, -131.94439697265625, -4.8278679847717285, 0.9872873425483704, 8.710591316223145, 1.058290719985962, 16.83141326904297, -9.114060401916504, 0.76025390625, 0.680419921875, -0.53076171875, 0, 
4774, 1108320433, -173.7070770263672, 78.91958618164062, -131.60537719726562, -4.756677150726318, 0.8205066323280334, 8.7039794921875, 1.871235728263855, 19.85686683654785, -10.113373756408691, 0.76318359375, 0.680419921875, -0.5283203125, 0, 
4775, 1108328766, -173.2659454345703, 78.71385192871094, -131.19186401367188, -4.909626483917236, 0.8455008864402771, 8.642380714416504, 4.096090316772461, 23.171201705932617, -12.564045906066895, 0.76171875, 0.680908203125, -0.5302734375, 0, 
4776, 1108337099, -172.77513122558594, 78.43547821044922, -130.7342071533203, -4.677351951599121, 1.085250973701477, 8.644988059997559, 4.858397483825684, 28.816364288330078, -14.726046562194824, 0.76708984375, 0.683837890625, -0.5263671875, 0, 
4777, 1108345432, -172.26522827148438, 78.11207580566406, -130.26881408691406, -4.783020496368408, 0.6353284120559692, 8.641057968139648, 6.344513416290283, 36.731746673583984, -16.507884979248047, 0.7646484375, 0.682861328125, -0.521484375, 0, 
4778, 1108353765, -171.8096466064453, 77.67555236816406, -129.8754425048828, -4.051538467407227, 0.031086012721061707, 8.611178398132324, 8.305062294006348, 47.4832763671875, -16.92835807800293, 0.76904296875, 0.686767578125, -0.521484375, 0, 
4779, 1108362098, -171.4429168701172, 77.11158752441406, -129.59352111816406, -4.493314743041992, 0.14368435740470886, 8.647089958190918, 10.814309120178223, 65.59795379638672, -17.370004653930664, 0.7734375, 0.681640625, -0.51611328125, 0, 
4780, 1108370431, -171.1468963623047, 76.43672943115234, -129.4015350341797, -4.913331508636475, 0.25103315711021423, 8.525940895080566, 12.8799467086792, 76.22529602050781, -17.334707260131836, 0.77734375, 0.68408203125, -0.50927734375, 0, 
4781, 1108378764, -170.95411682128906, 75.68411254882812, -129.3223419189453, -4.662296295166016, 0.2549143433570862, 8.598079681396484, 13.728726387023926, 88.57762145996094, -16.517406463623047, 0.78173828125, 0.689208984375, -0.50732421875, 0, 
4782, 1108387097, -170.84622192382812, 74.81012725830078, -129.33636474609375, -4.815777778625488, 0.45840904116630554, 8.699223518371582, 14.362125396728516, 100.60397338867188, -16.032791137695312, 0.787841796875, 0.689697265625, -0.5, 0, 
4783, 1108395430, -170.76583862304688, 73.86131286621094, -129.37986755371094, -4.979734420776367, 0.5893687605857849, 8.670527458190918, 14.489741325378418, 112.33389282226562, -17.011096954345703, 0.793212890625, 0.6884765625, -0.494140625, 0, 
4784, 1108403763, -170.69308471679688, 72.7886734008789, -129.4287872314453, -4.982172966003418, 0.677444577217102, 8.618123054504395, 14.13827133178711, 124.28125, -18.941944122314453, 0.803466796875, 0.68603515625, -0.484375, 0, 
4785, 1108412096, -170.62924194335938, 71.63919067382812, -129.47674560546875, -5.051003456115723, 0.5805936455726624, 8.645153045654297, 12.952554702758789, 136.0965118408203, -20.864320755004883, 0.810302734375, 0.686767578125, -0.47802734375, 0, 
4786, 1108420429, -170.583984375, 70.36427307128906, -129.53131103515625, -5.187662601470947, 0.49380621314048767, 8.508462905883789, 11.407258033752441, 148.26669311523438, -22.734546661376953, 0.8154296875, 0.686767578125, -0.4677734375, 0, 
4787, 1108428762, -170.55982971191406, 69.00550842285156, -129.58743286132812, -5.337751388549805, 0.5596227049827576, 8.521047592163086, 9.020737648010254, 160.93267822265625, -24.62638282775879, 0.8251953125, 0.68798828125, -0.45068359375, 0, 
4788, 1108437095, -170.56631469726562, 67.51031494140625, -129.651611328125, -5.641313552856445, 1.0220731496810913, 8.481733322143555, 6.159585475921631, 174.44686889648438, -26.473318099975586, 0.832275390625, 0.688720703125, -0.4404296875, 0, 
4789, 1108445428, -170.58773803710938, 65.91183471679688, -129.70079040527344, -5.60857629776001, 1.052731990814209, 8.321657180786133, 2.659419536590576, 189.32241821289062, -29.32430076599121, 0.844970703125, 0.69287109375, -0.42626953125, 0, 
4790, 1108453761, -170.6259765625, 64.13233184814453, -129.72964477539062, -5.596618175506592, 1.347325325012207, 8.472442626953125, -1.6641961336135864, 207.89744567871094, -33.27741241455078, 0.8544921875, 0.694091796875, -0.40625, 0, 
4791, 1108462094, -170.67974853515625, 62.2017822265625, -129.72152709960938, -5.96635103225708, 1.4896818399429321, 8.348862648010254, -7.528379917144775, 228.22238159179688, -38.281280517578125, 0.864990234375, 0.6953125, -0.391845703125, 0, 
4792, 1108470427, -170.72994995117188, 60.06135177612305, -129.64617919921875, -6.2061896324157715, 1.8654706478118896, 8.353927612304688, -14.154923439025879, 249.7571258544922, -45.66291427612305, 0.874755859375, 0.703857421875, -0.368408203125, 0, 
4793, 1108478760, -170.7914581298828, 57.74586868286133, -129.50282287597656, -7.0513200759887695, 2.233260154724121, 9.084633827209473, -22.323436737060547, 272.5485534667969, -53.59474563598633, 0.884765625, 0.710205078125, -0.341552734375, 0, 
4794, 1108487093, -170.85934448242188, 55.20538330078125, -129.28338623046875, -7.77928352355957, 2.361938714981079, 10.097238540649414, -30.312198638916016, 295.6221923828125, -62.8364372253418, 0.896728515625, 0.712890625, -0.315185546875, 0, 
4795, 1108495426, -170.8977508544922, 52.48200607299805, -128.98080444335938, -8.058863639831543, 2.5644969940185547, 10.605963706970215, -34.15871047973633, 319.0138854980469, -73.16407012939453, 0.904296875, 0.721923828125, -0.286376953125, 0, 
4796, 1108503759, -170.9553985595703, 49.49147033691406, -128.5692138671875, -9.806211471557617, 2.681185722351074, 12.158246040344238, -45.512115478515625, 346.4576721191406, -87.16883850097656, 0.912109375, 0.73046875, -0.25048828125, 0, 
4797, 1108512092, -171.0286407470703, 46.34721755981445, -128.11093139648438, -12.312564849853516, 2.93735408782959, 15.097928047180176, -49.86003875732422, 366.65692138671875, -95.66632080078125, 0.913818359375, 0.740478515625, -0.2109375, 0, 
4798, 1108520425, -170.98277282714844, 43.02576446533203, -127.61897277832031, -10.183483123779297, 1.679451823234558, 9.753223419189453, -36.23550796508789, 384.09698486328125, -103.64492797851562, 0.91796875, 0.754638671875, -0.174560546875, 0, 
4799, 1108528758, -170.99526977539062, 39.5111198425293, -127.14893341064453, -10.765369415283203, 1.1231086254119873, 13.065191268920898, -39.00031280517578, 409.7692565917969, -108.1119613647461, 0.91943359375, 0.760986328125, -0.135009765625, 0, 
4800, 1108537091, -170.81378173828125, 35.95109558105469, -126.8847427368164, -12.32398509979248, -3.2185795307159424, 12.439745903015137, 2.155409574508667, 414.8541564941406, -92.16474151611328, 0.91796875, 0.7734375, -0.09375, 0, 
4801, 1108545424, -170.41363525390625, 32.433475494384766, -126.73362731933594, -13.051114082336426, 3.5597214698791504, 13.866525650024414, 37.481807708740234, 413.9311218261719, -83.84102630615234, 0.919677734375, 0.781494140625, -0.06005859375, 0, 
4802, 1108553757, -170.20419311523438, 28.838333129882812, -126.54683685302734, -12.408296585083008, 1.923303246498108, 15.395303726196289, 13.48635196685791, 419.0021057128906, -91.51055145263672, 0.91259765625, 0.78955078125, -0.022216796875, 0, 
4803, 1108562090, -170.1536102294922, 25.291332244873047, -126.37619018554688, -13.568973541259766, 0.15060955286026, 15.59259033203125, -3.6202030181884766, 416.27764892578125, -90.8043212890625, 0.90771484375, 0.79736328125, 0.0166015625, 0, 
4804, 1108570423, -170.08270263671875, 21.789655685424805, -126.28043365478516, -10.70854377746582, 2.6060171127319336, 14.0807523727417, 3.7009153366088867, 409.14892578125, -82.36578369140625, 0.896728515625, 0.8056640625, 0.05224609375, 0, 
4805, 1108578756, -170.0780029296875, 18.412784576416016, -126.21632385253906, -8.402400970458984, 5.821106910705566, 14.548376083374023, -2.4842236042022705, 397.9892883300781, -77.18861389160156, 0.887451171875, 0.81396484375, 0.090576171875, 0, 
4806, 1108587089, -170.20602416992188, 15.07349681854248, -125.94145202636719, -7.255088806152344, -1.8400413990020752, 18.182666778564453, -25.078357696533203, 386.3775939941406, -99.60102081298828, 0.87646484375, 0.823974609375, 0.124267578125, 0, 
4807, 1108595422, -170.28488159179688, 12.4310941696167, -125.34275817871094, -30.75067710876465, 0.21862687170505524, 35.352935791015625, -26.97090721130371, 300.7822265625, -122.78500366210938, 0.86376953125, 0.83251953125, 0.1572265625, 0, 
4808, 1108603755, -170.21493530273438, 11.203198432922363, -124.79240417480469, -22.357128143310547, 5.981122970581055, 33.69221878051758, -5.3442463874816895, 131.2501983642578, -88.53402709960938, 0.85498046875, 0.84326171875, 0.17529296875, 0, 
4809, 1108612088, -170.35240173339844, 11.06937026977539, -124.16443634033203, -11.290745735168457, 9.225066184997559, 29.234291076660156, -31.591270446777344, 3.5851049423217773, -75.87702941894531, 0.84912109375, 0.8544921875, 0.1787109375, 0, 
4810, 1108620421, -170.74237060546875, 11.580121040344238, -123.68480682373047, -6.021511554718018, 8.744430541992188, 21.590124130249023, -58.31297302246094, -72.75631713867188, -45.47269058227539, 0.85205078125, 0.861328125, 0.17919921875, 0, 
4811, 1108628754, -171.34014892578125, 12.457636833190918, -123.4644546508789, -1.1781679391860962, 7.652681350708008, 13.773411750793457, -77.79698181152344, -107.68566131591797, -9.394193649291992, 0.8515625, 0.8623046875, 0.17822265625, 0, 
4812, 1108637087, -172.10580444335938, 13.437641143798828, -123.46785736083984, 0.801435649394989, 5.857640266418457, 9.005545616149902, -92.00325012207031, -119.35001373291016, 17.458568572998047, 0.8642578125, 0.862548828125, 0.1748046875, 0, 
4813, 1108645420, -172.90675354003906, 14.520218849182129, -123.63721466064453, 0.9410841464996338, 3.3049466609954834, 6.866137981414795, -91.68769836425781, -125.89412689208984, 36.340946197509766, 0.878662109375, 0.86083984375, 0.1669921875, 0, 
4814, 1108653753, -173.6233673095703, 15.647939682006836, -123.93547821044922, 0.4016720950603485, 1.3167767524719238, 6.349164009094238, -76.89266967773438, -133.3721466064453, 50.325443267822266, 0.893310546875, 0.862060546875, 0.162109375, 0, 
4815, 1108662086, -174.19871520996094, 16.88310432434082, -124.30732727050781, -0.576055109500885, 0.28834986686706543, 6.835366249084473, -56.945430755615234, -142.580078125, 58.250038146972656, 0.909423828125, 0.85693359375, 0.151123046875, 0, 
4816, 1108670419, -174.64491271972656, 18.204233169555664, -124.6973876953125, -1.9483109712600708, -0.08652828633785248, 7.935354709625244, -39.64654541015625, -156.47744750976562, 59.964656829833984, 0.92529296875, 0.85595703125, 0.133056640625, 0, 
4817, 1108678752, -174.9980926513672, 19.713130950927734, -125.0506591796875, -3.446831464767456, -0.0493125319480896, 9.292200088500977, -28.956356048583984, -176.5190887451172, 56.25453186035156, 0.937255859375, 0.855224609375, 0.1123046875, 0, 
4818, 1108687085, -175.30264282226562, 21.405670166015625, -125.33560943603516, -4.960771560668945, 0.0403921939432621, 10.774739265441895, -24.748920440673828, -202.703125, 49.20814514160156, 0.955322265625, 0.854736328125, 0.08642578125, 0, 
4819, 1108695418, -175.57473754882812, 23.38375473022461, -125.5314712524414, -6.372320652008057, 0.07558552920818329, 11.81332015991211, -24.007354736328125, -234.74057006835938, 40.55426025390625, 0.9638671875, 0.851318359375, 0.056396484375, 0, 
4820, 1108703751, -175.80746459960938, 25.62366485595703, -125.6414566040039, -7.7277984619140625, -0.19902873039245605, 12.417000770568848, -22.661890029907227, -270.163330078125, 32.305118560791016, 0.97119140625, 0.852294921875, 0.021728515625, 0, 
4821, 1108712084, -175.9598846435547, 28.19815444946289, -125.6788558959961, -8.60184097290039, -0.6862151622772217, 12.2684965133667, -16.554441452026367, -307.6998291015625, 26.207021713256836, 0.977294921875, 0.851806640625, -0.021484375, 0, 
4822, 1108720417, -175.99974060058594, 31.032794952392578, -125.6530532836914, -8.616870880126953, -0.8006969094276428, 11.021737098693848, -6.526544094085693, -342.5471496582031, 21.295745849609375, 0.972412109375, 0.850341796875, -0.067138671875, 0, 
4823, 1108728750, -175.91522216796875, 34.105892181396484, -125.5702133178711, -7.937887668609619, -0.7766346335411072, 9.184110641479492, 4.502228736877441, -368.25360107421875, 17.69698715209961, 0.965576171875, 0.84716796875, -0.116943359375, 0, 
4824, 1108737083, -175.71658325195312, 37.26838684082031, -125.45268249511719, -7.211676120758057, -0.5889829993247986, 7.433095455169678, 15.391237258911133, -382.3629150390625, 16.395675659179688, 0.954833984375, 0.84375, -0.16015625, 0, 
4825, 1108745416, -175.4160919189453, 40.49399948120117, -125.3066635131836, -6.79976224899292, -0.3866393566131592, 6.275108814239502, 24.761245727539062, -386.75006103515625, 16.371627807617188, 0.932373046875, 0.8369140625, -0.21435546875, 0, 
4826, 1108753749, -175.03311157226562, 43.67742156982422, -125.14476013183594, -6.678909778594971, -0.18969480693340302, 5.550843715667725, 32.71111297607422, -384.92620849609375, 17.566009521484375, 0.908935546875, 0.8359375, -0.255126953125, 0, 
4827, 1108762082, -174.58970642089844, 46.83598327636719, -124.97372436523438, -6.652533531188965, 0.09368027746677399, 5.403170108795166, 38.3262939453125, -378.54290771484375, 19.915781021118164, 0.88720703125, 0.822509765625, -0.299560546875, 0, 
4828, 1108770415, -174.11834716796875, 49.89408874511719, -124.80413055419922, -6.968257427215576, 0.2852431833744049, 6.044455051422119, 41.12692642211914, -369.56182861328125, 22.78043556213379, 0.857666015625, 0.81005859375, -0.335693359375, 0, 
4829, 1108778748, -173.63092041015625, 52.91828155517578, -124.63662719726562, -7.859749794006348, 0.37018105387687683, 7.331966400146484, 42.4882698059082, -361.9294738769531, 26.25558853149414, 0.8291015625, 0.7998046875, -0.361083984375, 0, 
4830, 1108787081, -173.13278198242188, 55.88859176635742, -124.47113037109375, -8.944127082824707, 0.45219141244888306, 8.784976959228516, 43.40322494506836, -358.4341125488281, 29.729921340942383, 0.798095703125, 0.790283203125, -0.383056640625, 0, 
4831, 1108795414, -172.60133361816406, 58.881866455078125, -124.28380584716797, -9.779196739196777, 0.41989707946777344, 9.775941848754883, 44.558021545410156, -357.67022705078125, 32.53835678100586, 0.770263671875, 0.774658203125, -0.406005859375, 0, 
4832, 1108803747, -172.01336669921875, 61.85232162475586, -124.0585708618164, -10.219209671020508, 0.3722245693206787, 9.91953182220459, 46.83103942871094, -358.073974609375, 34.603355407714844, 0.746826171875, 0.765869140625, -0.422119140625, 0, 
4833, 1108812080, -171.32858276367188, 64.82445526123047, -123.7655029296875, -10.127447128295898, 0.41156715154647827, 9.301828384399414, 50.47919845581055, -354.88616943359375, 35.95790481567383, 0.725830078125, 0.750244140625, -0.434326171875, 0, 
4834, 1108820413, -170.56715393066406, 67.68378448486328, -123.4286880493164, -9.881878852844238, 0.7858659029006958, 8.670201301574707, 54.146610260009766, -344.4400634765625, 38.04365158081055, 0.709228515625, 0.7412109375, -0.441650390625, 0, 
4835, 1108828746, -169.79525756835938, 70.4272232055664, -123.12547302246094, -9.78458023071289, 0.9547869563102722, 8.59598159790039, 58.39049530029297, -326.26318359375, 43.17913818359375, 0.698486328125, 0.732666015625, -0.451416015625, 0, 
4836, 1108837079, -169.15835571289062, 72.97695922851562, -123.0330581665039, -10.33962345123291, 0.838905930519104, 9.330782890319824, 65.67496490478516, -304.49725341796875, 52.5899658203125, 0.68896484375, 0.7197265625, -0.462646484375, 0, 
4837, 1108845412, -168.8040771484375, 75.39856719970703, -123.302978515625, -10.956385612487793, 1.0200425386428833, 9.989496231079102, 73.46537017822266, -283.1772766113281, 63.98912811279297, 0.689453125, 0.71337890625, -0.476318359375, 0, 
4838, 1108853745, -168.9744415283203, 77.62561798095703, -124.14053344726562, -11.04536247253418, 1.4125195741653442, 10.148323059082031, 77.08841705322266, -260.74609375, 74.63825225830078, 0.6845703125, 0.701904296875, -0.489013671875, 0, 
4839, 1108862078, -169.9494171142578, 79.66869354248047, -125.75981903076172, -10.688398361206055, 1.977250337600708, 10.100975036621094, 73.38658905029297, -233.6022186279297, 82.14002990722656, 0.691162109375, 0.689208984375, -0.506103515625, 0, 
4840, 1108870411, -172.18722534179688, 81.41236114501953, -128.5758819580078, -10.950020790100098, 2.2801623344421387, 10.483036994934082, 64.6186752319336, -201.0501251220703, 87.4736099243164, 0.691162109375, 0.67333984375, -0.523681640625, 0, 
4841, 1108878744, -176.4493865966797, 82.9017105102539, -133.37335205078125, -13.133296966552734, 2.2951040267944336, 11.907363891601562, 58.82316207885742, -169.45428466796875, 95.44654846191406, 0.7001953125, 0.66162109375, -0.54296875, 0, 
4842, 1108887077, 176.2258758544922, 84.11414337158203, -141.25057983398438, -17.058557510375977, 2.7954468727111816, 14.243280410766602, 60.09425354003906, -148.38912963867188, 106.65345764160156, 0.704833984375, 0.65087890625, -0.5654296875, 0, 
4843, 1108895410, 163.94647216796875, 85.13780212402344, -154.1646728515625, -23.05933380126953, 3.719536542892456, 17.5914249420166, 69.46121978759766, -144.70242309570312, 121.19524383544922, 0.711669921875, 0.6328125, -0.58740234375, 0, 
4844, 1108903743, 143.36224365234375, 85.90983581542969, -175.5127410888672, -30.95541000366211, 4.726827144622803, 21.01154899597168, 83.86398315429688, -172.8369598388672, 137.89088439941406, 0.71484375, 0.611083984375, -0.614013671875, 0, 
4845, 1108912076, 110.73065948486328, 86.06861114501953, 151.07122802734375, -36.25763702392578, 6.225449085235596, 21.303287506103516, 84.9524917602539, -231.17486572265625, 151.45193481445312, 0.709716796875, 0.5908203125, -0.643798828125, 0, 
4846, 1108920409, 78.703857421875, 84.85741424560547, 118.39775085449219, -36.80862045288086, 6.282219886779785, 17.602325439453125, 65.9350357055664, -296.54449462890625, 164.33154296875, 0.68701171875, 0.5693359375, -0.675048828125, 0, 
4847, 1108928742, 59.47272491455078, 82.3542251586914, 98.7565689086914, -34.119632720947266, 4.454807281494141, 10.659565925598145, 35.5852165222168, -349.0256042480469, 182.52833557128906, 0.658203125, 0.552490234375, -0.703369140625, 0, 
4848, 1108937075, 49.15851974487305, 79.27851867675781, 88.47022247314453, -33.11515426635742, 5.892340660095215, 3.418747901916504, -18.856597900390625, -377.2991638183594, 183.93569946289062, 0.624267578125, 0.53759765625, -0.723388671875, 0, 
4849, 1108945408, 42.35681915283203, 76.14285278320312, 82.3475341796875, -31.34437370300293, 4.926506996154785, -4.6474127769470215, -97.65503692626953, -373.4482116699219, 159.34242248535156, 0.589111328125, 0.5361328125, -0.740478515625, 0, 
4850, 1108953741, 37.24701690673828, 73.30120086669922, 78.40316772460938, -30.912717819213867, -0.00950591266155243, -12.822163581848145, -156.61207580566406, -344.7056579589844, 122.48851776123047, 0.550537109375, 0.541748046875, -0.74755859375, 0, 
4851, 1108962074, 33.13750457763672, 70.84455108642578, 75.49628448486328, -29.513870239257812, -5.472748756408691, -20.897829055786133, -160.78614807128906, -302.124267578125, 81.44358825683594, 0.515380859375, 0.553466796875, -0.75341796875, 0, 
4852, 1108970407, 30.25761604309082, 68.97906494140625, 73.45377349853516, -24.17609977722168, -7.982917785644531, -28.395051956176758, -115.56963348388672, -237.71031188964844, 46.11404037475586, 0.489990234375, 0.563720703125, -0.75439453125, 0, 
4853, 1108978740, 28.92798614501953, 67.80413055419922, 72.43111419677734, -17.54922866821289, -8.095890045166016, -32.22970962524414, -45.1302375793457, -144.60653686523438, 29.84235382080078, 0.46630859375, 0.56884765625, -0.75830078125, 0, 
4854, 1108987073, 29.514968872070312, 67.63490295410156, 72.86851501464844, -6.5201592445373535, -5.08629846572876, -31.189098358154297, 21.655155181884766, -11.034367561340332, 27.41657257080078, 0.455078125, 0.571044921875, -0.761474609375, 0, 
4855, 1108995406, 32.8036003112793, 68.63008117675781, 76.2099380493164, -11.126958847045898, 8.207444190979004, -27.197776794433594, 22.786075592041016, 179.29974365234375, 65.67951202392578, 0.47119140625, 0.5654296875, -0.7587890625, 0, 
4856, 1109003739, 36.968994140625, 70.0251235961914, 80.6991195678711, 4.009227275848389, 7.508553981781006, -2.076855421066284, -4.4485673904418945, 242.9527587890625, 60.42548751831055, 0.49853515625, 0.5634765625, -0.75830078125, 0, 
4857, 1109012072, 41.85674285888672, 70.67155456542969, 85.68446350097656, -17.404993057250977, 3.2743732929229736, 32.107521057128906, 23.384262084960938, 187.06887817382812, 105.89507293701172, 0.5244140625, 0.56005859375, -0.75244140625, 0, 
4858, 1109020405, 46.68186569213867, 70.62347412109375, 90.41781616210938, -12.25815200805664, 0.9634519815444946, 23.26483917236328, 42.86214828491211, 124.20625305175781, 138.90611267089844, 0.549560546875, 0.550537109375, -0.748046875, 0, 
4859, 1109028738, 51.6767463684082, 70.58411407470703, 95.26631927490234, -0.9450202584266663, -6.1117730140686035, 4.570786476135254, 50.98334503173828, 142.6287841796875, 129.50985717773438, 0.564453125, 0.5380859375, -0.754150390625, 0, 
4860, 1109037071, 58.21004104614258, 70.7627944946289, 101.43165588378906, 1.2925820350646973, -13.159271240234375, -1.0609462261199951, 85.55316162109375, 209.63072204589844, 123.19245910644531, 0.585693359375, 0.529052734375, -0.748291015625, 0, 
4861, 1109045404, 65.73883819580078, 71.01052856445312, 108.45472717285156, -5.9027581214904785, -13.276412963867188, 5.182621002197266, 107.59794616699219, 256.9564514160156, 103.0956802368164, 0.619873046875, 0.510498046875, -0.743408203125, 0, 
4862, 1109053737, 73.24689483642578, 71.2887954711914, 115.37562561035156, -13.860573768615723, -10.833355903625488, 16.3840389251709, 114.67677307128906, 259.86090087890625, 62.87005615234375, 0.649169921875, 0.494873046875, -0.737548828125, 0, 
4863, 1109062070, 79.7054672241211, 71.50967407226562, 121.14531707763672, -16.488920211791992, -6.555232524871826, 19.500347137451172, 119.39449310302734, 220.3028564453125, 25.725677490234375, 0.6787109375, 0.483642578125, -0.731201171875, 0, 
4864, 1109070403, 85.32539367675781, 71.7285385131836, 126.02811431884766, -11.117128372192383, -0.917616069316864, 13.658740043640137, 118.10069274902344, 183.54412841796875, -1.8242709636688232, 0.69873046875, 0.4697265625, -0.724853515625, 0, 
4865, 1109078736, 90.63030242919922, 71.8583755493164, 130.69503784179688, -5.9031782150268555, 8.836274147033691, 9.634520530700684, 105.2184066772461, 174.92710876464844, -9.429484367370605, 0.71484375, 0.461669921875, -0.717529296875, 0, 
4866, 1109087069, 95.91679382324219, 71.75909423828125, 135.47384643554688, -5.689548969268799, 13.776362419128418, 10.135529518127441, 89.33515930175781, 176.35302734375, 1.7914570569992065, 0.734130859375, 0.45263671875, -0.707763671875, 0, 
4867, 1109095402, 100.56739044189453, 71.42455291748047, 139.9169464111328, -8.225469589233398, 15.276104927062988, 12.479940414428711, 52.833160400390625, 171.92970275878906, 15.500141143798828, 0.753173828125, 0.4482421875, -0.701171875, 0, 
4868, 1109103735, 104.6225814819336, 70.95169067382812, 143.97019958496094, -8.249756813049316, 7.962421417236328, 10.74081802368164, 25.975963592529297, 162.38919067382812, 21.283525466918945, 0.76806640625, 0.441162109375, -0.69091796875, 0, 
4869, 1109112068, 108.06755828857422, 70.52323913574219, 147.64271545410156, -8.62835693359375, 3.4523088932037354, 14.000587463378906, -1.9115535020828247, 153.5485076904297, 8.235007286071777, 0.78369140625, 0.4423828125, -0.681640625, 0, 
4870, 1109120401, 110.65689849853516, 70.41141510009766, 150.91693115234375, -15.064011573791504, 4.715387344360352, 18.208145141601562, -59.797706604003906, 125.34873962402344, -30.76278305053711, 0.7998046875, 0.448486328125, -0.67236328125, 0, 
4871, 1109128734, 112.38221740722656, 70.4365005493164, 153.46495056152344, -9.502910614013672, 6.931681156158447, 10.361186981201172, -80.31446838378906, 93.84053802490234, -40.49747085571289, 0.806640625, 0.45947265625, -0.66015625, 0, 
4872, 1109137067, 113.91460418701172, 70.5118179321289, 155.96092224121094, -7.701319694519043, 5.512001037597656, 10.604182243347168, -98.62651062011719, 85.46907043457031, -47.52942657470703, 0.81298828125, 0.471435546875, -0.650390625, 0, 
4873, 1109145400, 115.03288269042969, 70.6688232421875, 158.0315704345703, -8.1710205078125, -0.16505363583564758, 12.017660140991211, -99.43246459960938, 67.0648422241211, -51.37454605102539, 0.82177734375, 0.48583984375, -0.642578125, 0, 
4874, 1109153733, 115.88969421386719, 70.85066986083984, 159.7160186767578, -7.526329040527344, -0.18411500751972198, 11.44775390625, -88.24199676513672, 47.7346305847168, -48.20600128173828, 0.817138671875, 0.4970703125, -0.6328125, 0, 
4875, 1109162066, 116.4573745727539, 71.03483581542969, 161.00616455078125, -6.318662166595459, 1.816465973854065, 10.29162311553955, -77.50931549072266, 35.37788009643555, -42.06180191040039, 0.820556640625, 0.50732421875, -0.626953125, 0, 
4876, 1109170399, 116.97271728515625, 71.19261932373047, 162.14175415039062, -6.106506824493408, 1.6103277206420898, 9.896024703979492, -67.30908203125, 27.866596221923828, -36.60951232910156, 0.82421875, 0.518310546875, -0.62255859375, 0, 
4877, 1109178732, 117.32132720947266, 71.33429718017578, 162.99374389648438, -6.044931888580322, 0.7343817353248596, 9.761763572692871, -54.3160400390625, 21.250892639160156, -29.97691535949707, 0.82470703125, 0.525634765625, -0.62109375, 0, 
